Unnamed: 0,Species,Owner,Country_of_Origin,Farm.Name,Altitude,Region,Number.of.Bags,Bag.Weight,Harvest.Year,Grading.Date,Variety,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,CoffeeScore,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Aroma_Bucket,Flavor_Bucket,Aftertaste_Bucket,Acidity_Bucket,Body_Bucket,Balance_Bucket,Uniformity_Bucket,Clean.Cup_Bucket,Sweetness_Bucket,Category.One.Defects_Bucket,Category.Two.Defects_Bucket,CoffeeScore_Bucket
1173,Arabica,mario jose fernandez,Mexico,casa blanca,1100,Veracruz,127,1 kg,2012,"July 11th, 2012",Typica,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,10.0,7.0,79.5,0.12,0,0.0,Bluish-Green,5,m,1100.0,1100.0,1100.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1174,Arabica,juan luis alvarado romero,Guatemala,el papaturro,4000 p.s.n.m.,santa rosa,250,69 kg,2013,"May 13th, 2014",Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0.0,Green,2,ft,1219.2,1219.2,1219.2,Low,Low,Low,Average,Low,Low,Low,Low,Low,Low,Average,Low
1175,Arabica,juan luis alvarado romero,Guatemala,various,4000 p.s.n.m.,santa rosa,275,69 kg,2014,"March 31st, 2014",Other,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,10.0,6.83,79.42,0.1,1,0.0,Green,4,ft,1219.2,1219.2,1219.2,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Average,Low
1176,Arabica,adriana torres rico quevedo,Mexico,cre-leg l-4,800,Puebla,10,1 kg,2012,"September 11th, 2012",Typica,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,0.13,0,0.0,Green,30,m,800.0,800.0,800.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1177,Arabica,rre kunene,Cote d?Ivoire,cnra station of divo,200,cnra station of divo,2,1 kg,2016,"June 6th, 2017",,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,10.0,7.08,79.33,0.13,1,0.0,Bluish-Green,2,m,200.0,200.0,200.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Average,Low
1178,Arabica,the coffee source inc.,Colombia,several,1200,pereira,250,3 lbs,2013,"January 8th, 2014",Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0.0,0,0.0,Green,3,m,1200.0,1200.0,1200.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1179,Arabica,eric jesus cordoba arroyo,Mexico,el encanto,950,Veracruz,30,1 kg,2012,"September 17th, 2012",Typica,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33,0.14,0,0.0,None,23,m,950.0,950.0,950.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1180,Arabica,eric jesus cordoba arroyo,Mexico,la gloria,750,Veracruz,50,1 kg,2012,"September 10th, 2012",Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7.0,79.33,0.14,0,0.0,Green,19,m,750.0,750.0,750.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1181,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,santa rosa,250,1 kg,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,0.11,0,0.0,Green,6,m,,,,Low,Low,Low,Low,Average,Low,Low,Low,Low,Low,High,Low
1182,Arabica,"lin, che-hao krude 林哲豪",Taiwan,baishencun coffee farm百勝村咖啡莊園,850,nantou,50,20 kg,2014,"November 7th, 2014",Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,0,0.0,Blue-Green,0,m,850.0,850.0,850.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1183,Arabica,marco virgilio ramirez teliz,Mexico,el aguacate,1000,veracruz,12,1 kg,2012,"September 10th, 2012",Bourbon,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,0.13,0,0.0,Green,10,m,1000.0,1000.0,1000.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1184,Arabica,juan luis alvarado romero,Guatemala,las delicias,4000,santa rosa,50,69 kg,2017,"August 22nd, 2017",Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0.0,Green,0,ft,1219.2,1219.2,1219.2,Low,Low,Low,Low,Average,Low,Low,Low,Low,Low,Low,Low
1185,Arabica,janny marlith torres,Honduras,la bendicion,1650,ocotepeque,15,69 kg,2017,"July 27th, 2017",Catuai,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,0.11,0,0.0,Green,5,m,1650.0,1650.0,1650.0,Average,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1186,Arabica,juan luis alvarado romero,Guatemala,chapultepec,1320,occidente,250,69 kg,2016,"May 23rd, 2016",Bourbon,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,0,8.0,Green,6,m,1320.0,1320.0,1320.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1187,Arabica,juan luis alvarado romero,Guatemala,el chile,1300 a 1800 metros sobre el nivel del mar,santa rosa,275,69 kg,2015,"June 30th, 2015",Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,0,0.0,Green,6,m,1300.0,1800.0,1550.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1188,Arabica,brent hall,Costa Rica,,,san rafael,1,2 kg,2012,"December 10th, 2013",Catuai,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17,0.1,5,0.0,None,20,m,,,,Low,Low,Average,High,Low,High,Low,Low,Low,High,High,Low
1189,Arabica,israel eduardo paz garcia,Mexico,la tejeria,1550,oaxaca,10,1 kg,2012,"September 13th, 2012",Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17,0.14,0,0.0,None,8,m,1550.0,1550.0,1550.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1190,Arabica,julio cesar robles flores,Mexico,el delirio,1450,chiapas,53,1 kg,2012,"August 30th, 2012",Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,0.14,0,0.0,Green,34,m,1450.0,1450.0,1450.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1191,Arabica,masamichi hiroike,Mexico,various,1200 m,oaxaca,250,6,08/09 crop,"April 9th, 2010",Typica,,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17,0.01,0,0.0,,8,m,1200.0,1200.0,1200.0,Low,Low,Low,Low,Average,Low,Low,Low,Low,Low,High,Low
1192,Arabica,juan luis alvarado romero,Guatemala,las merceditas,1700,ocotepeque,50,69 kg,2017,"August 23rd, 2017",Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0.0,Green,1,m,1700.0,1700.0,1700.0,Average,Average,Average,Low,Average,Average,Low,Low,Low,Low,Low,Low
1193,Arabica,german negron,United States (PR),hacienda caracolillo,2800 ft,yauco region,18,5 lbs,2013,"June 9th, 2014",Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08,0.13,0,0.0,Green,0,ft,853.44,853.44,853.44,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1194,Arabica,israel eduardo paz garcia,Mexico,huanacaxtle,1500,oaxaca,13,1 kg,2012,"September 13th, 2012",Typica,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,10.0,6.83,79.08,0.16,0,0.0,None,2,m,1500.0,1500.0,1500.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1195,Arabica,juana rodriguez gutierrez,Mexico,las palmas,1100,Puebla,10,1 kg,2012,"September 12th, 2012",Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08,0.11,0,0.0,Green,45,m,1100.0,1100.0,1100.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1196,Arabica,balbino ramirez flores,Mexico,el desmoronado,1200,Jalisco,10,1 kg,2012,"July 3rd, 2012",Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08,0.1,0,0.0,Bluish-Green,0,m,1200.0,1200.0,1200.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1198,Arabica,juan luis alvarado romero,Guatemala,various,4000,santa rosa,250,69 kg,2014,"September 11th, 2014",Other,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79.0,0.12,0,0.0,Green,3,ft,1219.2,1219.2,1219.2,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1199,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,1350,intibuca,275,2 kg,2014,"April 26th, 2014",Pacas,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0,0.11,0,0.0,Green,12,m,1350.0,1350.0,1350.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1200,Arabica,sustainable harvest coffee,Peru,,1400,san ignacio,280,69 kg,2012,"January 8th, 2013",Typica,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,7.0,79.0,0.0,0,0.0,,4,m,1400.0,1400.0,1400.0,Average,Low,Low,Low,High,Average,Low,Low,Low,Low,Average,Low
1201,Arabica,gonzalo de aquino flores,Mexico,,1300,Guerrero,14,1 kg,2012,"September 17th, 2012",Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,10.0,7.0,79.0,0.12,0,0.0,None,12,m,1300.0,1300.0,1300.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1202,Arabica,israel eduardo paz garcia,Mexico,el sauce,1550,oaxaca,16,1 kg,2012,"September 12th, 2012",Typica,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,10.0,7.0,79.0,0.14,3,0.0,Green,17,m,1550.0,1550.0,1550.0,Low,Low,Low,Average,Low,Low,Low,Low,Low,High,High,Low
1203,Arabica,juan avenamar rodriguez funez,Mexico,pico del oro,12oo,chiapas,120,1 kg,2012,"August 30th, 2012",Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,10.0,6.83,79.0,0.14,7,0.0,Green,38,m,12.0,12.0,12.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low
1204,Arabica,alfredo bojalil,Mexico,santa teresa,1300,chiapas,250,1 kg,2013,"March 12th, 2013",Typica,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,10.0,7.0,78.92,0.12,0,0.0,Green,8,m,1300.0,1300.0,1300.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1205,Arabica,israel eduardo paz garcia,Mexico,la pandora,1400,oaxaca,14,1 kg,2012,"September 17th, 2012",Typica,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,10.0,6.75,78.92,0.16,0,0.0,None,0,m,1400.0,1400.0,1400.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1206,Arabica,"exportadora atlantic, s.a.",Nicaragua,finca las marías,1100,jalapa,1,1 kg,2016,"May 22nd, 2017",Caturra,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,10.0,6.75,78.83,0.1,0,2.0,Green,4,m,1100.0,1100.0,1100.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1207,Arabica,eileen koyanagi,United States (HI),,,kona,11,2 lbs,2013,"January 17th, 2014",,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0.0,Green,8,ft,,,,Low,Low,Low,Low,Average,Low,Low,Low,Low,High,High,Low
1208,Arabica,juan luis alvarado romero,Guatemala,la castellana,4300,santa rosa,250,69 kg,2013,"July 5th, 2013",Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,10.0,6.75,78.75,0.12,1,0.0,Green,8,ft,1310.64,1310.64,1310.64,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low
1209,Arabica,octavio augusto diaz trejo,Mexico,"la patrona, el trebol, la cadena",1320,veracruz,20,1 kg,2012,"August 1st, 2012",Typica,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,10.0,6.67,78.75,0.14,0,0.0,Green,0,m,1320.0,1320.0,1320.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1210,Arabica,damaso martinez perez,Mexico,el tesoro,1250,veracruz,35,1 kg,2012,"July 16th, 2012",Typica,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,10.0,7.0,78.75,0.14,0,0.0,None,0,m,1250.0,1250.0,1250.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1211,Arabica,"productores de especialidad emiliano zapeata, spr.",Mexico,los encinos,1350,Michoacan,10,1 kg,2012,"June 6th, 2012",Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10.0,8.67,7.0,78.75,0.12,0,0.0,,0,m,1350.0,1350.0,1350.0,Average,Low,Low,Low,Average,Low,Low,Low,Low,Low,Low,Low
1212,Arabica,adam ciruli ye,China,alicia's farm,1850,yunnan,1,2 kg,2013,"April 26th, 2014",Typica,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,10.0,9.33,7.08,78.67,0.0,0,0.0,Green,5,m,1850.0,1850.0,1850.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1213,Arabica,juan garcia hernandez,Mexico,los pinos,1150,Veracruz,20,1 kg,2012,"September 17th, 2012",Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,10.0,6.83,78.67,0.13,0,0.0,None,2,m,1150.0,1150.0,1150.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1215,Arabica,"exportadora atlantic, s.a.",Nicaragua,,,,275,2 kg,2014,"March 28th, 2015",,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58,0.11,1,0.0,Green,1,m,,,,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,Low
1216,Arabica,juan luis alvarado romero,Guatemala,various,4000 psnm,santa rosa,250,69 kg,2014,"September 4th, 2014",Other,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10.0,7.17,78.58,0.12,0,0.0,Green,3,ft,1219.2,1219.2,1219.2,Low,Low,Low,Average,Low,Low,Low,Low,Low,Low,Average,Low
1217,Arabica,"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,800m,"dongshan dist., tainan city 臺南市東山區",50,20 kg,2013,"July 22nd, 2014",Typica,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,10.0,6.67,78.58,0.1,0,0.0,Green,0,m,800.0,800.0,800.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1218,Arabica,alfredo bojalil,Mexico,grapos el porvenir,1400,chiapas,250,1 kg,2012,"July 26th, 2012",Typica,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,10.0,6.67,78.58,0.13,0,0.0,Green,1,m,1400.0,1400.0,1400.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1219,Arabica,organizaciones de productores de cafe colimense,Mexico,cofradia,1300,colima,50,1 kg,2012,"July 2nd, 2012",Typica,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,6.67,10.0,7.5,78.58,0.1,0,0.0,,1,m,1300.0,1300.0,1300.0,High,Average,High,High,High,Average,Low,Low,Low,Low,Low,Low
1221,Arabica,kurt kappeli,Mexico,various,1600 meters,chiapas,280,69 kg,2014,"April 26th, 2014",Bourbon,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10.0,7.17,78.5,0.0,0,0.0,Green,0,m,1600.0,1600.0,1600.0,Low,Low,Low,Low,Low,Average,Low,Low,Low,Low,Low,Low
1222,Arabica,rosario miguel hernandez,Mexico,finca sego,1400,oaxaca,10,1 kg,2012,"September 14th, 2012",Typica,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,10.0,6.83,78.5,0.12,0,0.0,None,14,m,1400.0,1400.0,1400.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1223,Arabica,francisco ruiz nunez,Mexico,cerca de los angeles,1200,Baja,20,1 kg,2012,"July 26th, 2012",Caturra,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,10.0,6.92,78.5,0.13,1,0.0,Green,3,m,1200.0,1200.0,1200.0,Low,Low,Low,Low,Average,Low,Low,Low,Low,High,Average,Low
1224,Arabica,bourbon specialty coffees,Brazil,santa maria,,Minas Gerais,300,60 kg,2014/2015,"December 16th, 2014",Catuai,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,10.0,6.83,78.42,0.12,3,0.0,Green,4,m,,,,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Average,Low
1225,Arabica,israel eduardo paz garcia,Mexico,el naranjo,1500,oaxaca,10,1 kg,2012,"September 14th, 2012",Typica,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,10.0,7.17,78.42,0.14,0,0.0,None,0,m,1500.0,1500.0,1500.0,Average,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1226,Arabica,eileen koyanagi,United States (HI),,,kona,5,100 lbs,2014,"March 19th, 2014",Hawaiian Kona,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.0,8.67,7.83,78.33,0.1,0,0.0,Bluish-Green,0,ft,,,,Low,High,High,High,High,High,Low,Low,Low,Low,Low,Low
1227,Arabica,juan luis alvarado romero,Guatemala,various,4000 p.s.n.m,santa rosa,275,69 kg,2014,"February 27th, 2014",Other,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,10.0,6.67,78.33,0.1,0,0.0,Green,2,ft,1219.2,1219.2,1219.2,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1228,Arabica,juan luis alvarado romero,Guatemala,el sacramento,4300,santa rosa,250,1 kg,2012,"February 7th, 2013",Bourbon,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,10.0,6.5,78.33,0.11,1,0.0,Green,4,ft,1310.64,1310.64,1310.64,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Average,Low
1229,Arabica,pablo cervantes morelos        ,Mexico,llano hermoso,1300,"xochitonalco, huautla        ",100,1 kg,2012,"September 11th, 2012",Typica,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33,0.13,31,0.0,Green,47,m,1300.0,1300.0,1300.0,Low,Low,Low,Average,Low,Low,Low,Low,Low,High,High,Low
1230,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,santa rosa,250,1 kg,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,10.0,7.0,78.33,0.11,0,0.0,Green,9,m,,,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1231,Arabica,eileen koyanagi,United States (HI),,,kona,18,100 lbs,2014,"January 20th, 2015",Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0.0,Green,8,ft,,,,Low,Average,Low,Average,Average,Low,Low,Low,Low,High,High,Low
1232,Arabica,kona pacific farmers cooperative,United States (HI),,,kona,5,100 lbs,2012,"May 24th, 2012",Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,8.67,9.33,7.25,78.25,0.11,4,0.0,Green,31,ft,,,,Low,Low,Low,Average,Average,High,Low,Low,Low,High,High,Low
1233,Arabica,sanjava coffee,Indonesia,various,1300,ijen,2,1 kg,2016,"July 18th, 2017",Java,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,10.0,6.83,78.17,0.13,0,0.0,,1,m,1300.0,1300.0,1300.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1234,Arabica,gustavo amieva gonzalez,Mexico,,1050,cordoba,320,1 kg,2012,"July 11th, 2012",Typica,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,9.33,10.0,6.75,78.08,0.11,0,0.0,Green,3,m,1050.0,1050.0,1050.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1235,Arabica,"lin, che-hao krude 林哲豪",Taiwan,大鋤花間 (hoe vs. flower coffee farm),650,"台南市東山區( dongshan dist., tainan city)",8,10 kg,2016,"June 6th, 2017",Yellow Bourbon,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,10.0,7.25,78.0,0.0,3,0.0,Green,4,m,650.0,650.0,650.0,Low,Low,Low,Low,Average,Average,Low,Low,Low,High,Average,Low
1236,Arabica,cafes finos de exportacion s de r.l.,Honduras,various,1350,intibuca,275,2 kg,2014,"May 15th, 2014",Pacas,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0,0.11,2,0.0,Green,6,m,1350.0,1350.0,1350.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low
1237,Arabica,eileen koyanagi,United States (HI),,,kona,5,100 lbs,2014,"March 18th, 2014",Hawaiian Kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,8.67,9.33,7.33,78.0,0.12,2,0.0,Green,3,ft,,,,Average,Low,Average,Low,Average,Low,Low,Low,Low,High,Average,Low
1238,Arabica,juan luis alvarado romero,Guatemala,various,4000 p.s.n.m,santa rosa,275,69 kg,2014,"February 7th, 2014",Other,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,9.33,7.25,78.0,0.1,1,0.0,Green,2,ft,1219.2,1219.2,1219.2,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Average,Low
1239,Arabica,samuel eli gurel,China,hani,1200 meters,yunnan,16,2 kg,2013,"September 5th, 2013",Typica,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0.1,0,0.0,Green,28,m,1200.0,1200.0,1200.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1240,Arabica,juan luis alvarado romero,Guatemala,la union monte verde,4300,santa rosa,250,69 kg,2013,"April 29th, 2013",Bourbon,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,10.0,6.67,78.0,0.11,3,0.0,Green,9,ft,1310.64,1310.64,1310.64,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low
1241,Arabica,alejandro garcia palacios,Mexico,finca la fortuna,850,chiapas,10,1 kg,2012,"September 11th, 2012",Other,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,10.0,8.0,7.08,78.0,0.12,2,0.0,Green,7,m,850.0,850.0,850.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,High,Low
1243,Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,several,1200 msm,occidental,250,1 kg,2014,"February 3rd, 2015",Caturra,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92,0.12,2,0.0,Green,4,m,1200.0,1200.0,1200.0,Low,Low,Average,Low,Low,Low,Low,Low,Low,High,Average,Low
1244,Arabica,gustavo abarca solis,Mexico,el regadito,1248,petatlan,50,1 kg,2012,"July 26th, 2012",Typica,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,10.0,6.92,77.92,0.11,0,0.0,Green,3,m,1248.0,1248.0,1248.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1245,Arabica,juan luis alvarado romero,Guatemala,conquista / morito,,santa rosa,250,1 kg,2012,"January 13th, 2012",Bourbon,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,10.0,7.17,77.92,0.11,0,0.0,Green,7,m,,,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,High,Low
1246,Arabica,"bencafe, s. a.",Nicaragua,el brigadum - la coronela,1000,jinotega,275,69 kg,2016,"February 29th, 2016",,,7.42,7.0,7.0,7.17,7.08,7.0,9.33,8.67,10.0,7.17,77.83,0.1,0,0.0,Bluish-Green,0,m,1000.0,1000.0,1000.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1247,Arabica,cafe politico,Brazil,,,,1,5 lbs,2014,"August 25th, 2014",,Washed / Wet,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,10.0,6.67,77.83,0.11,0,0.0,,2,m,,,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1248,Arabica,juan luis alvarado romero,Guatemala,el sacramento,4300,santa rosa,250,1 kg,2013,"February 7th, 2013",Bourbon,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,10.0,6.5,77.83,0.11,0,0.0,Green,2,ft,1310.64,1310.64,1310.64,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Average,Low
1249,Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡",750-800 m,"dongshan dist., tainan city 臺南市東山區",100,10 kg,2012,"May 29th, 2013",Typica,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10.0,6.67,77.67,0.11,0,0.0,Bluish-Green,0,m,750.0,800.0,775.0,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low
1250,Arabica,kona pacific farmers cooperative,United States (HI),,,kona,5,100 lbs,2013,"May 3rd, 2013",,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6.0,7.58,77.58,0.12,1,0.0,Green,5,ft,,,,Average,Average,High,Average,Low,Low,Low,Low,Low,High,High,Low
